Fasta, time,founder,unselected,contact_FDC,FDC_selected,contact_TC,TC_Selected_by_TC,recycled,apoptosis,affinity,std_affinity,Prueba,CB,CC,Pr,Apoptotic
lowP.fasta,30.000000,246.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.537043155252571E-08,3.629281751154308E-07,Prueba,246,0,Pr,0
lowP.fasta,31.000000,265.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.895558731283063E-08,3.97547782599281E-07,Prueba,265,0,Pr,0
lowP.fasta,32.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.529213254654622E-08,4.019293414033524E-07,Prueba,300,0,Pr,0
lowP.fasta,33.000000,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.149048867588921E-07,4.832619224393493E-07,Prueba,340,0,Pr,0
lowP.fasta,34.000000,376.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.665384823284822E-07,1.028725678361773E-05,Prueba,376,0,Pr,0
lowP.fasta,35.000000,413.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.125282141320277E-07,9.8171839420634E-06,Prueba,413,0,Pr,0
lowP.fasta,36.000000,448.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.773464124867756E-07,9.386422377164101E-06,Prueba,448,3,Pr,1
lowP.fasta,37.000000,483.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,7.601216653895485E-07,9.558259387221994E-06,Prueba,483,6,Pr,6
lowP.fasta,38.000000,525.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,8.163883575817335E-07,9.203254692810624E-06,Prueba,525,20,Pr,12
lowP.fasta,39.000000,551.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,8.533586947923768E-07,8.872986047871527E-06,Prueba,551,23,Pr,39
lowP.fasta,40.000000,580.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.000000,9.129275344067925E-07,8.698146329661372E-06,Prueba,580,16,Pr,73
lowP.fasta,41.000000,603.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.000000,9.170550139428161E-07,8.50910629317415E-06,Prueba,603,21,Pr,92
lowP.fasta,42.000000,634.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,112.000000,2.803237360471591E-06,5.397825254662316E-05,Prueba,634,28,Pr,112
lowP.fasta,43.000000,645.000000,57.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142.000000,3.27731866570319E-06,5.278501082841091E-05,Prueba,645,57,Pr,142
lowP.fasta,44.000000,659.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,3.263580385832775E-06,5.113813739780816E-05,Prueba,659,51,Pr,192
lowP.fasta,45.000000,668.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,239.000000,3.365766212485024E-06,4.961831102122483E-05,Prueba,668,55,Pr,239
lowP.fasta,46.000000,667.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.000000,3.361120522639963E-06,4.904695143037981E-05,Prueba,667,44,Pr,274
lowP.fasta,47.000000,666.000000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000,308.000000,5.648011749142031E-06,9.015399529636327E-05,Prueba,666,48,Pr,308
lowP.fasta,48.000000,679.000000,57.000000,0.000000,0.000000,0.000000,0.000000,0.000000,345.000000,5.752080579850789E-06,8.823408284629913E-05,Prueba,679,57,Pr,345
lowP.fasta,49.000000,691.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000,383.000000,5.920000878407815E-06,8.68869931205022E-05,Prueba,691,53,Pr,383
lowP.fasta,50.000000,687.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.000000,4.502335406842265E-06,7.330224150271156E-05,Prueba,687,65,Pr,424
lowP.fasta,51.000000,676.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,468.000000,1.358777003863815E-05,0.0003200014820001554,Prueba,676,70,Pr,468
lowP.fasta,52.000000,684.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,501.000000,1.358375281974011E-05,0.0003180923029149388,Prueba,684,44,Pr,501
lowP.fasta,53.000000,691.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,513.000000,1.341915037724237E-05,0.0003149128203303263,Prueba,691,50,Pr,513
lowP.fasta,54.000000,697.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,545.000000,1.284750058319264E-05,0.000309004963656045,Prueba,697,60,Pr,545
lowP.fasta,55.000000,693.000000,76.000000,0.000000,0.000000,0.000000,0.000000,0.000000,558.000000,1.244173273750507E-05,0.0003060366275834257,Prueba,693,76,Pr,558
lowP.fasta,56.000000,709.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,582.000000,1.045433975964103E-05,0.0002980076865364548,Prueba,709,42,Pr,582
lowP.fasta,57.000000,702.000000,64.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599.000000,1.022525935569195E-05,0.0002944967814384638,Prueba,702,64,Pr,599
lowP.fasta,58.000000,712.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,612.000000,1.182073687803211E-05,0.0002993334809795626,Prueba,712,40,Pr,612
lowP.fasta,59.000000,727.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,601.000000,1.097868279294227E-05,0.0002954018714084299,Prueba,727,51,Pr,601
lowP.fasta,60.000000,721.000000,63.000000,0.000000,0.000000,0.000000,0.000000,0.000000,610.000000,1.089268434033291E-05,0.0002938106238981479,Prueba,721,63,Pr,610
lowP.fasta,61.000000,747.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,617.000000,1.908691876487341E-05,0.0004108663177048655,Prueba,747,47,Pr,617
lowP.fasta,62.000000,755.000000,49.000000,0.000000,0.000000,0.000000,1.000000,0.000000,618.000000,1.928694354125609E-05,0.0004091628592010605,Prueba,755,50,Pr,618
lowP.fasta,63.000000,765.000000,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,643.000000,1.907249375756645E-05,0.0004027004856460219,Prueba,765,62,Pr,643
lowP.fasta,64.000000,767.000000,53.000000,0.000000,0.000000,0.000000,1.000000,0.000000,667.000000,2.000452766989374E-05,0.0004019896914839083,Prueba,767,54,Pr,667
lowP.fasta,65.000000,781.000000,54.000000,0.000000,0.000000,0.000000,1.000000,0.000000,680.000000,2.123857133644198E-05,0.00040211631118441,Prueba,781,55,Pr,680
lowP.fasta,66.000000,776.000000,60.000000,0.000000,0.000000,0.000000,1.000000,0.000000,682.000000,2.155154725223234E-05,0.0004019592430212341,Prueba,776,61,Pr,682
lowP.fasta,67.000000,781.000000,75.000000,0.000000,0.000000,0.000000,1.000000,0.000000,687.000000,2.494590605599781E-05,0.0004085659424204174,Prueba,781,76,Pr,687
lowP.fasta,68.000000,795.000000,70.000000,0.000000,1.000000,0.000000,0.000000,0.000000,717.000000,2.935578631602081E-05,0.0004182772503292252,Prueba,795,71,Pr,717
lowP.fasta,69.000000,772.000000,95.000000,0.000000,2.000000,1.000000,0.000000,0.000000,743.000000,2.947310011868076E-05,0.0004145732191366608,Prueba,772,98,Pr,743
lowP.fasta,70.000000,759.000000,89.000000,0.000000,2.000000,0.000000,1.000000,0.000000,767.000000,2.882139229721589E-05,0.000412375746923291,Prueba,759,92,Pr,767
lowP.fasta,71.000000,753.000000,75.000000,0.000000,1.000000,1.000000,2.000000,0.000000,803.000000,2.902365309821295E-05,0.0004104158964861775,Prueba,753,79,Pr,803
lowP.fasta,72.000000,752.000000,70.000000,0.000000,0.000000,0.000000,4.000000,0.000000,807.000000,3.065543454368832E-05,0.0004137886233977824,Prueba,752,74,Pr,807
lowP.fasta,73.000000,739.000000,67.000000,0.000000,0.000000,0.000000,4.000000,0.000000,824.000000,3.05589610393758E-05,0.0004136592246811016,Prueba,739,71,Pr,824
lowP.fasta,74.000000,749.000000,78.000000,0.000000,0.000000,0.000000,3.000000,1.000000,803.000000,3.199589973305959E-05,0.0004186073746014676,Prueba,750,81,Pr,803
lowP.fasta,75.000000,720.000000,85.000000,0.000000,0.000000,0.000000,3.000000,2.000000,834.000000,3.841447763865368E-05,0.0004954713117282224,Prueba,722,88,Pr,834
lowP.fasta,76.000000,740.000000,55.000000,0.000000,0.000000,0.000000,2.000000,3.000000,841.000000,3.840858127053294E-05,0.0004958693335835135,Prueba,743,57,Pr,841
lowP.fasta,77.000000,736.000000,69.000000,0.000000,0.000000,0.000000,1.000000,4.000000,829.000000,9.298955521804731E-05,0.002284883111257616,Prueba,740,70,Pr,829
lowP.fasta,78.000000,744.000000,67.000000,0.000000,0.000000,0.000000,0.000000,6.000000,827.000000,9.098875521070184E-05,0.002280681373594907,Prueba,750,67,Pr,827
lowP.fasta,79.000000,729.000000,86.000000,0.000000,0.000000,0.000000,0.000000,6.000000,833.000000,9.262941840562611E-05,0.002275098478892598,Prueba,735,86,Pr,833
lowP.fasta,80.000000,730.000000,52.000000,0.000000,0.000000,0.000000,0.000000,6.000000,854.000000,9.355836000034769E-05,0.002283382086995047,Prueba,736,52,Pr,854
lowP.fasta,81.000000,737.000000,57.000000,0.000000,0.000000,0.000000,0.000000,6.000000,836.000000,9.249775297358934E-05,0.002287231462233771,Prueba,743,57,Pr,836
lowP.fasta,82.000000,728.000000,69.000000,0.000000,0.000000,0.000000,0.000000,6.000000,822.000000,0.0001034962136966357,0.002330866007730159,Prueba,734,69,Pr,822
lowP.fasta,83.000000,738.000000,45.000000,0.000000,0.000000,0.000000,0.000000,6.000000,803.000000,6.817100103832669E-05,0.0009903257371722163,Prueba,744,45,Pr,803
lowP.fasta,84.000000,746.000000,70.000000,0.000000,1.000000,0.000000,0.000000,6.000000,782.000000,6.75377188603367E-05,0.0009863176578545356,Prueba,752,71,Pr,782
lowP.fasta,85.000000,762.000000,63.000000,0.000000,0.000000,0.000000,1.000000,6.000000,780.000000,9.554595954946336E-05,0.001537585116728498,Prueba,768,64,Pr,780
lowP.fasta,86.000000,752.000000,73.000000,0.000000,0.000000,0.000000,1.000000,6.000000,789.000000,9.532671012082953E-05,0.001533342599815171,Prueba,758,74,Pr,789
lowP.fasta,87.000000,762.000000,56.000000,0.000000,0.000000,0.000000,1.000000,6.000000,807.000000,9.486693998537049E-05,0.001528187318196284,Prueba,768,57,Pr,807
lowP.fasta,88.000000,756.000000,59.000000,0.000000,0.000000,0.000000,1.000000,6.000000,801.000000,9.530779924931011E-05,0.001532381455047134,Prueba,762,60,Pr,801
lowP.fasta,89.000000,779.000000,60.000000,0.000000,0.000000,0.000000,1.000000,6.000000,798.000000,9.32274154271116E-05,0.001521779552576511,Prueba,785,61,Pr,798
lowP.fasta,90.000000,790.000000,65.000000,0.000000,0.000000,0.000000,1.000000,6.000000,795.000000,7.516890184933101E-05,0.001436562751622297,Prueba,796,66,Pr,795
lowP.fasta,91.000000,799.000000,62.000000,0.000000,0.000000,0.000000,1.000000,6.000000,779.000000,7.534657728483653E-05,0.001440903172915061,Prueba,805,63,Pr,779
lowP.fasta,92.000000,823.000000,48.000000,0.000000,0.000000,0.000000,0.000000,7.000000,759.000000,7.43114536588988E-05,0.001443901425887551,Prueba,830,48,Pr,759
lowP.fasta,93.000000,824.000000,72.000000,0.000000,0.000000,0.000000,0.000000,8.000000,736.000000,9.181568054905454E-05,0.001617950704249874,Prueba,832,72,Pr,736
lowP.fasta,94.000000,825.000000,71.000000,0.000000,0.000000,0.000000,0.000000,8.000000,757.000000,8.94177406526634E-05,0.001606923788814022,Prueba,833,71,Pr,757
lowP.fasta,95.000000,828.000000,70.000000,0.000000,0.000000,0.000000,0.000000,8.000000,758.000000,8.921907469003812E-05,0.001605491220339219,Prueba,836,70,Pr,758
lowP.fasta,96.000000,833.000000,80.000000,0.000000,0.000000,0.000000,0.000000,8.000000,775.000000,8.772964130226044E-05,0.001590319432302311,Prueba,841,80,Pr,775
lowP.fasta,97.000000,835.000000,82.000000,0.000000,0.000000,0.000000,0.000000,8.000000,777.000000,9.066062779259546E-05,0.001590134091160335,Prueba,843,82,Pr,777
lowP.fasta,98.000000,836.000000,65.000000,0.000000,0.000000,0.000000,0.000000,8.000000,790.000000,8.838120012059927E-05,0.001590018253520057,Prueba,844,65,Pr,790
lowP.fasta,99.000000,832.000000,67.000000,0.000000,0.000000,0.000000,0.000000,8.000000,804.000000,8.765609389195075E-05,0.001584442844564356,Prueba,840,67,Pr,804
lowP.fasta,100.000000,848.000000,85.000000,0.000000,0.000000,0.000000,0.000000,8.000000,801.000000,8.59690855982766E-05,0.001570302004866983,Prueba,856,85,Pr,801
lowP.fasta,101.000000,856.000000,70.000000,0.000000,0.000000,0.000000,0.000000,8.000000,827.000000,8.635003763548055E-05,0.001563145095154022,Prueba,864,70,Pr,827
lowP.fasta,102.000000,864.000000,66.000000,0.000000,0.000000,0.000000,0.000000,8.000000,817.000000,8.680936762867837E-05,0.001565813146170626,Prueba,872,66,Pr,817
lowP.fasta,103.000000,876.000000,57.000000,0.000000,0.000000,0.000000,0.000000,8.000000,824.000000,8.86942504380295E-05,0.001563502874539932,Prueba,884,57,Pr,824
lowP.fasta,104.000000,888.000000,71.000000,0.000000,0.000000,0.000000,0.000000,8.000000,812.000000,8.851821778835062E-05,0.001557452949728629,Prueba,896,71,Pr,812
lowP.fasta,105.000000,888.000000,67.000000,0.000000,0.000000,0.000000,0.000000,8.000000,806.000000,8.710357324108708E-05,0.001560497600771594,Prueba,896,67,Pr,806
lowP.fasta,106.000000,874.000000,92.000000,0.000000,0.000000,0.000000,0.000000,8.000000,823.000000,8.710983738463248E-05,0.001548826751148142,Prueba,882,92,Pr,823
lowP.fasta,107.000000,871.000000,83.000000,0.000000,0.000000,0.000000,0.000000,8.000000,870.000000,8.526316132786021E-05,0.001533971348644096,Prueba,879,83,Pr,870
lowP.fasta,108.000000,828.000000,88.000000,0.000000,0.000000,0.000000,0.000000,8.000000,903.000000,8.581722801085123E-05,0.001536091387500181,Prueba,836,88,Pr,903
lowP.fasta,109.000000,812.000000,95.000000,0.000000,0.000000,0.000000,0.000000,8.000000,920.000000,5.91600298303891E-05,0.001058119070028809,Prueba,820,95,Pr,920
lowP.fasta,110.000000,789.000000,94.000000,0.000000,0.000000,0.000000,0.000000,8.000000,948.000000,5.992784196326158E-05,0.001057643089231106,Prueba,797,94,Pr,948
lowP.fasta,111.000000,766.000000,100.000000,0.000000,1.000000,0.000000,0.000000,8.000000,1001.000000,5.995672756740721E-05,0.001048514475162068,Prueba,774,101,Pr,1001
lowP.fasta,112.000000,751.000000,77.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1021.000000,5.969836197794905E-05,0.001051752485200387,Prueba,759,78,Pr,1021
lowP.fasta,113.000000,728.000000,88.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1012.000000,6.160271465859245E-05,0.001058729190825879,Prueba,736,89,Pr,1012
lowP.fasta,114.000000,716.000000,81.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1042.000000,6.260338481248862E-05,0.001056500860933708,Prueba,724,82,Pr,1042
lowP.fasta,115.000000,694.000000,64.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1030.000000,6.488535221661607E-05,0.001071743140889282,Prueba,702,65,Pr,1030
lowP.fasta,116.000000,682.000000,78.000000,0.000000,0.000000,0.000000,1.000000,8.000000,978.000000,6.634025640043247E-05,0.001086905780812088,Prueba,690,79,Pr,978
lowP.fasta,117.000000,662.000000,76.000000,0.000000,0.000000,0.000000,1.000000,8.000000,988.000000,6.483549557934657E-05,0.001089066373265184,Prueba,670,77,Pr,988
lowP.fasta,118.000000,639.000000,84.000000,0.000000,0.000000,0.000000,1.000000,8.000000,980.000000,6.295278514031489E-05,0.001092723432798053,Prueba,647,85,Pr,980
lowP.fasta,119.000000,618.000000,65.000000,0.000000,0.000000,0.000000,0.000000,9.000000,988.000000,6.364039091998758E-05,0.001103015275879556,Prueba,627,65,Pr,988
lowP.fasta,120.000000,595.000000,83.000000,0.000000,0.000000,0.000000,0.000000,10.000000,974.000000,6.539648488915194E-05,0.001109652540486299,Prueba,605,83,Pr,974
lowP.fasta,121.000000,568.000000,67.000000,0.000000,0.000000,0.000000,0.000000,10.000000,975.000000,6.73337465489857E-05,0.00112390116978947,Prueba,578,67,Pr,975
lowP.fasta,122.000000,536.000000,78.000000,0.000000,0.000000,0.000000,0.000000,10.000000,947.000000,7.074956087428299E-05,0.001141886586687507,Prueba,546,78,Pr,947
lowP.fasta,123.000000,512.000000,65.000000,0.000000,0.000000,0.000000,0.000000,10.000000,953.000000,7.090249492739385E-05,0.001153086172571159,Prueba,522,65,Pr,953
lowP.fasta,124.000000,477.000000,85.000000,0.000000,0.000000,0.000000,0.000000,10.000000,939.000000,7.216387028977186E-05,0.001164077332330646,Prueba,487,85,Pr,939
lowP.fasta,125.000000,440.000000,73.000000,0.000000,0.000000,0.000000,0.000000,10.000000,959.000000,7.134269559681833E-05,0.001174115784620751,Prueba,450,73,Pr,959
lowP.fasta,126.000000,415.000000,64.000000,0.000000,0.000000,0.000000,0.000000,10.000000,957.000000,7.298338975838163E-05,0.001188593922957466,Prueba,425,64,Pr,957
lowP.fasta,127.000000,386.000000,69.000000,0.000000,0.000000,0.000000,0.000000,8.000000,944.000000,7.42400046134941E-05,0.001204087013454897,Prueba,394,69,Pr,944
lowP.fasta,128.000000,363.000000,47.000000,0.000000,0.000000,0.000000,0.000000,8.000000,943.000000,7.55071314629477E-05,0.00122345245626171,Prueba,371,47,Pr,943
lowP.fasta,129.000000,337.000000,56.000000,0.000000,0.000000,0.000000,0.000000,8.000000,896.000000,7.39102569614102E-05,0.001248020950949459,Prueba,345,56,Pr,896
lowP.fasta,130.000000,314.000000,58.000000,0.000000,0.000000,0.000000,0.000000,8.000000,880.000000,7.756071449452656E-05,0.001267182574581699,Prueba,322,58,Pr,880
lowP.fasta,131.000000,294.000000,54.000000,0.000000,0.000000,0.000000,0.000000,8.000000,851.000000,7.840983465163501E-05,0.001292741128696704,Prueba,302,54,Pr,851
lowP.fasta,132.000000,278.000000,40.000000,0.000000,0.000000,0.000000,0.000000,8.000000,836.000000,8.088104401560091E-05,0.001317286766481031,Prueba,286,40,Pr,836
lowP.fasta,133.000000,261.000000,46.000000,0.000000,0.000000,0.000000,0.000000,8.000000,796.000000,8.434426883362145E-05,0.001347071844899779,Prueba,269,46,Pr,796
lowP.fasta,134.000000,252.000000,22.000000,0.000000,0.000000,0.000000,0.000000,8.000000,761.000000,8.973224127806968E-05,0.0013901191043529,Prueba,260,22,Pr,761
lowP.fasta,135.000000,239.000000,38.000000,0.000000,0.000000,0.000000,0.000000,8.000000,696.000000,9.550208298119794E-05,0.001433186990794097,Prueba,247,38,Pr,696
lowP.fasta,136.000000,228.000000,38.000000,0.000000,0.000000,0.000000,0.000000,8.000000,674.000000,9.819803531943711E-05,0.001457796157302159,Prueba,236,38,Pr,674
lowP.fasta,137.000000,215.000000,31.000000,0.000000,0.000000,0.000000,0.000000,8.000000,635.000000,0.0001045652950577488,0.001505175295019041,Prueba,223,31,Pr,635
lowP.fasta,138.000000,195.000000,39.000000,0.000000,0.000000,0.000000,0.000000,8.000000,607.000000,0.0001074291714296989,0.001538791975637317,Prueba,203,39,Pr,607
lowP.fasta,139.000000,179.000000,35.000000,0.000000,0.000000,0.000000,0.000000,8.000000,588.000000,0.0001135524406612039,0.001575280157544968,Prueba,187,35,Pr,588
lowP.fasta,140.000000,160.000000,39.000000,0.000000,0.000000,0.000000,0.000000,8.000000,553.000000,0.0001205159678720308,0.001626006245638886,Prueba,168,39,Pr,553
lowP.fasta,141.000000,142.000000,40.000000,0.000000,0.000000,0.000000,0.000000,8.000000,544.000000,0.0001240288866296748,0.001654420259525706,Prueba,150,40,Pr,544
lowP.fasta,142.000000,130.000000,26.000000,0.000000,0.000000,0.000000,0.000000,8.000000,543.000000,0.0001283205878838399,0.00168554694256748,Prueba,138,26,Pr,543
lowP.fasta,143.000000,121.000000,23.000000,0.000000,0.000000,0.000000,0.000000,8.000000,511.000000,0.0001359952958731939,0.001740247913673255,Prueba,129,23,Pr,511
lowP.fasta,144.000000,116.000000,24.000000,0.000000,0.000000,0.000000,0.000000,8.000000,485.000000,0.0001418856837617586,0.001780743038855475,Prueba,124,24,Pr,485
lowP.fasta,145.000000,117.000000,13.000000,0.000000,0.000000,0.000000,0.000000,8.000000,457.000000,0.0001503433509471012,0.00183636788660902,Prueba,125,13,Pr,457
lowP.fasta,146.000000,107.000000,14.000000,0.000000,0.000000,0.000000,0.000000,8.000000,444.000000,0.0001566077076982192,0.001871052754141041,Prueba,115,14,Pr,444
lowP.fasta,147.000000,103.000000,15.000000,0.000000,0.000000,0.000000,0.000000,8.000000,404.000000,0.0001684069719652029,0.001944929473206812,Prueba,111,15,Pr,404
lowP.fasta,148.000000,92.000000,14.000000,0.000000,0.000000,0.000000,0.000000,8.000000,394.000000,0.0001796168325788991,0.001988372795529816,Prueba,100,14,Pr,394
lowP.fasta,149.000000,89.000000,17.000000,0.000000,0.000000,0.000000,0.000000,8.000000,376.000000,0.0001876586308368683,0.002024263133646972,Prueba,97,17,Pr,376
lowP.fasta,150.000000,77.000000,17.000000,0.000000,0.000000,0.000000,0.000000,8.000000,353.000000,0.0002024744424256022,0.00209998367256032,Prueba,85,17,Pr,353
lowP.fasta,151.000000,72.000000,8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,340.000000,0.0002092086854711952,0.002162419035520848,Prueba,80,8,Pr,340
lowP.fasta,152.000000,61.000000,22.000000,0.000000,0.000000,0.000000,0.000000,8.000000,312.000000,0.0002219902663940693,0.002227850350354966,Prueba,69,22,Pr,312
lowP.fasta,153.000000,53.000000,8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,315.000000,0.0002328460924413039,0.002281750080864374,Prueba,61,8,Pr,315
lowP.fasta,154.000000,47.000000,8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,286.000000,0.0002519425513883192,0.002392360600524919,Prueba,55,8,Pr,286
lowP.fasta,155.000000,43.000000,5.000000,0.000000,0.000000,0.000000,0.000000,8.000000,266.000000,0.0002733626875845846,0.00248951315993437,Prueba,51,5,Pr,266
lowP.fasta,156.000000,36.000000,11.000000,0.000000,0.000000,0.000000,0.000000,8.000000,236.000000,0.0003022532220507955,0.002617093446906747,Prueba,44,11,Pr,236
lowP.fasta,157.000000,32.000000,12.000000,0.000000,0.000000,0.000000,0.000000,8.000000,215.000000,0.0003289668330709603,0.002730586517519987,Prueba,40,12,Pr,215
