Fasta, time,founder,unselected,contact_FDC,FDC_selected,contact_TC,TC_Selected_by_TC,recycled,apoptosis,affinity,std_affinity,Prueba,CB,CC,Pr,Apoptotic
lowP.fasta,174.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,62.000000,0.0005025180584664742,0.002782442501937593,Prueba,2,0,Pr,62
lowP.fasta,175.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,51.000000,0.0006060755234629147,0.003046994899719394,Prueba,2,0,Pr,51
lowP.fasta,176.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,46.000000,0.0006690824477369357,0.003194913699301208,Prueba,2,0,Pr,46
lowP.fasta,177.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,42.000000,0.0007294160706424377,0.003330128185777097,Prueba,2,0,Pr,42
lowP.fasta,178.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,36.000000,0.0008444891335977854,0.003569133351364776,Prueba,2,0,Pr,36
lowP.fasta,179.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,34.000000,0.0008914001110665538,0.003660908324926388,Prueba,2,0,Pr,34
lowP.fasta,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,33.000000,0.0009168683843022617,0.003709507623329215,Prueba,2,0,Pr,33
lowP.fasta,181.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,29.000000,0.001035108604474722,0.003925029548578821,Prueba,2,0,Pr,29
lowP.fasta,182.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,23.000000,0.001281926087429361,0.004331775838940149,Prueba,2,0,Pr,23
lowP.fasta,183.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,19.000000,0.001524163038911644,0.004683695141439544,Prueba,2,0,Pr,19
lowP.fasta,184.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,18.000000,0.001600370663466387,0.004785295455665241,Prueba,2,0,Pr,18
lowP.fasta,185.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,15.000000,0.001882761142840846,0.005132783913057497,Prueba,2,0,Pr,15
lowP.fasta,186.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,13.000000,0.002133759017469561,0.005408195710243834,Prueba,2,0,Pr,13
lowP.fasta,187.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,13.000000,0.002133759017469561,0.005408195710243833,Prueba,2,0,Pr,13
lowP.fasta,188.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,11.000000,0.002462016016187295,0.005728030372987713,Prueba,2,0,Pr,11
lowP.fasta,189.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,10.000000,0.002667183138551504,0.005907437337022888,Prueba,2,0,Pr,10
lowP.fasta,190.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,9.000000,0.002909653374072843,0.006101126282298779,Prueba,2,0,Pr,9
lowP.fasta,191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,0.003555878628848614,0.00653093059032781,Prueba,2,0,Pr,7
lowP.fasta,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,6.000000,0.004000078599603138,0.006760263337881791,Prueba,2,0,Pr,6
lowP.fasta,193.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,0.00533340902012443,0.007154193801633188,Prueba,2,0,Pr,4
lowP.fasta,194.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,0.00533340902012443,0.007154193801633187,Prueba,2,0,Pr,4
lowP.fasta,195.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,0.00533340902012443,0.007154193801633187,Prueba,2,0,Pr,4
lowP.fasta,196.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.006399468806260159,0.00715462410693602,Prueba,2,0,Pr,3
lowP.fasta,197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.006399468806260159,0.00715462410693602,Prueba,2,0,Pr,3
lowP.fasta,198.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.006399468806260157,0.007154624106936022,Prueba,2,0,Pr,3
lowP.fasta,199.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.007999278665496641,0.006531250924186025,Prueba,2,0,Pr,2
lowP.fasta,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.007999278665496639,0.006531250924186028,Prueba,2,0,Pr,2
lowP.fasta,201.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.007999278665496641,0.006531250924186025,Prueba,2,0,Pr,2
lowP.fasta,202.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.007999278665496639,0.006531250924186028,Prueba,2,0,Pr,2
lowP.fasta,203.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.007999278665496639,0.006531250924186028,Prueba,2,0,Pr,2
lowP.fasta,204.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.01066570137138993,0,Prueba,2,0,Pr,1
lowP.fasta,205.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,206.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,207.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,208.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,209.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,210.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,211.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,213.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,214.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,215.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,216.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,217.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,218.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,219.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,220.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,221.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,222.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,223.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,224.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,225.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,226.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,227.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,228.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,229.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,230.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,232.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,233.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,234.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,235.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,236.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,237.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,238.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,241.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,242.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,243.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,244.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,245.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,246.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,247.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,248.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,249.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,251.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,252.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,253.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,254.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,256.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,257.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,258.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,259.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,261.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,262.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,263.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,265.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,266.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,267.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,268.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,269.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,270.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,271.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,272.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,273.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,274.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,275.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,276.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,277.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,278.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,279.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,280.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,281.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,282.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,283.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,284.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,285.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,286.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,287.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,288.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,289.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,290.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,291.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,292.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,293.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,294.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,295.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,296.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,297.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,298.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,299.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,303.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,304.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,305.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,306.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,307.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,308.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,309.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,311.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,312.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,313.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,314.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,315.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,316.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,317.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,318.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,319.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,320.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,321.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,322.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,323.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,324.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,325.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,326.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,327.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,328.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,329.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,331.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,332.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,333.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,334.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,335.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,336.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,337.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,338.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,339.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,341.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,342.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,343.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,345.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
lowP.fasta,346.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.01599844893617578,0,Prueba,2,0,Pr,0
